label,l0_x,l0_y,l0_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l3_x,l3_y,l3_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l6_x,l6_y,l6_z,l7_x,l7_y,l7_z,l8_x,l8_y,l8_z,l9_x,l9_y,l9_z,l10_x,l10_y,l10_z,l11_x,l11_y,l11_z,l12_x,l12_y,l12_z,l13_x,l13_y,l13_z,l14_x,l14_y,l14_z,l15_x,l15_y,l15_z,l16_x,l16_y,l16_z,l17_x,l17_y,l17_z,l18_x,l18_y,l18_z,l19_x,l19_y,l19_z,l20_x,l20_y,l20_z
Z,-0.22083509497130618,1.0000000561229796,-7.424371517572581e-08,0.20607100978709936,0.7155149171138421,-0.0045642307959496975,0.3962268894923564,0.4466785111097309,-0.007854152470827103,0.427354190628061,0.10658627486341538,-0.012879845686256886,0.14631036307078005,0.13224016369950709,-0.014724495820701122,0.16979356471465953,-0.12379518928784429,8.763544610701501e-05,0.2537444129573742,-0.5381553012644134,-0.029985928907990456,0.3313659360452456,-0.7787187460480068,-0.057603366672992706,0.35910894667643456,-1.0,-0.0779624730348587,-0.07050827215304961,-0.05615240681527533,-0.01279700081795454,-0.08291384523976111,-0.36032241903511875,-0.06032761558890343,0.03036522590247622,-0.010478179011352557,-0.07582847774028778,0.061533384567377884,0.20574600161185197,-0.07752779871225357,-0.2710415901211583,0.07732689615228334,-0.026379816234111786,-0.30602588691144766,-0.20217115488370943,-0.06866627186536789,-0.14797773938134517,0.10622910822081923,-0.055886078625917435,-0.07807050692520154,0.3072786079405785,-0.036255791783332825,-0.4184061672419896,0.28452410706468584,-0.040365107357501984,-0.427354190628061,0.05375015620896007,-0.05632593110203743,-0.284063468355245,0.2136356952626967,-0.03370361030101776,-0.2347303215996396,0.342556166007284,-0.012944738380610943
Z,-0.043644605481586135,0.9999999725338411,-9.876492867988418e-08,0.2942569726506638,0.7445813937647424,-0.032113172113895416,0.4408656161410193,0.4630320240764687,-0.04055884853005409,0.2737179987204432,0.20941141669349195,-0.04545574262738228,-0.032789832980118526,0.14308437823757347,-0.04807412996888161,0.28623143424986075,-0.07535171332068426,-0.018851684406399727,0.39921549325742417,-0.5106972174583695,-0.048020705580711365,0.46524721557236,-0.7594745156159762,-0.07368826121091843,0.48197593744747097,-1.0,-0.09384841471910477,0.007708322575754413,-0.04145810696640669,-0.020188311114907265,-0.09863859405493158,-0.37281695306546137,-0.06595629453659058,-0.06138583984006639,-0.0304443237154169,-0.0849781185388565,-0.010970203612129496,0.1990191010655771,-0.08948326855897903,-0.22451036078447745,0.0594736550096626,-0.025511519983410835,-0.349221297772348,-0.22728637462449183,-0.06714467704296112,-0.23376220824988198,0.10699150160420678,-0.06394656002521515,-0.12004066456385754,0.32415330987357144,-0.0517757348716259,-0.39849119233525704,0.2618210960608767,-0.03376634791493416,-0.48197593744747097,0.04242090570208446,-0.05593164265155792,-0.3643005120058243,0.21214982936190985,-0.04552314803004265,-0.2539282283631671,0.35378848970183835,-0.03299432247877121
Z,-0.06178813740565348,0.9999999338386432,-1.5382254048290633e-07,0.26171066938792736,0.7634047036263581,-0.045336607843637466,0.38130177052663866,0.48045918758356915,-0.0524180606007576,0.16155405306404627,0.231696921646067,-0.05072243884205818,-0.12649718739880464,0.1694793361237547,-0.0441150926053524,0.30558837718953347,-0.0807107044975541,-0.025680603459477425,0.4558649056168547,-0.5131832731168369,-0.059156112372875214,0.5334759494940249,-0.7614174412040194,-0.08929837495088577,0.560999880497887,-1.0,-0.11136415600776672,0.005213094850668735,-0.0691644345295105,-0.018916916102170944,-0.11986051858540146,-0.40360837130281096,-0.061508022248744965,-0.1401100777113235,-0.04269317062058697,-0.07937904447317123,-0.10203897623924296,0.1766026836777051,-0.08277375251054764,-0.25080694171509593,0.0024059052342194367,-0.018302418291568756,-0.3836186866354832,-0.27451611284864136,-0.05766964331269264,-0.3359294797732928,0.043129711654776276,-0.05981314927339554,-0.24103626613564175,0.23421856409708894,-0.05074971169233322,-0.4349258233312484,0.19553496388690503,-0.021327687427401543,-0.5609999141036555,-0.01987008173695851,-0.03646856173872948,-0.4741199959834385,0.14487373006320975,-0.024215098470449448,-0.3604040233363834,0.3023507648891366,-0.010663054883480072
Z,0.184500363029062,1.0000000531543556,1.0457462167323683e-06,0.3859633895882585,0.8890175249606779,-0.09777519106864929,0.3687469064165022,0.6263248115662906,-0.1383037269115448,0.03320921639423693,0.449150105895626,-0.16679522395133972,-0.25533535325959517,0.2851986244624728,-0.19157543778419495,0.3751264010576927,0.04159549298447553,-0.07967556267976761,0.4439217447604385,-0.36816621026818225,-0.13095535337924957,0.4290810486680065,-0.6534956020389889,-0.1664285808801651,0.4000926677849128,-0.9038021180545178,-0.1893278807401657,0.13263307177745493,-0.01303145091587081,-0.058296363800764084,0.04484027025010855,-0.4584779207741315,-0.11349108070135117,-0.09126807885943752,-0.7440948016741131,-0.15074938535690308,-0.19657404079776,-1.0,-0.17002737522125244,-0.06438084409359734,0.049541856534024986,-0.04704372212290764,-0.2997723072428672,-0.1836411988050658,-0.12910516560077667,-0.30834244474923655,0.08513668596989872,-0.1580701321363449,-0.24519435267471504,0.3032871428057675,-0.15465836226940155,-0.21053802413535783,0.19014685151260893,-0.041805386543273926,-0.44392175994739724,0.0694628940681683,-0.11306842416524887,-0.42426129265804097,0.25084220039107025,-0.13224118947982788,-0.3349391548925213,0.41659947196766856,-0.12984994053840637
Z,0.2136239476969238,1.0000000312885051,6.715576716942451e-08,0.4132475489998175,0.8590279640509207,-0.0881485715508461,0.3943206437922799,0.5790614891794257,-0.1265297830104828,0.03959335843949893,0.387375656453022,-0.15218637883663177,-0.25630409277869376,0.21566149854579103,-0.17351992428302765,0.4073078522439712,-0.05131214805478355,-0.06674034148454666,0.4796716806327787,-0.46528569937681374,-0.11388958990573883,0.443032267936186,-0.7438489312250398,-0.15048860013484955,0.3973211104956584,-1.0,-0.17839021980762482,0.1546689433932404,-0.04172622214919328,-0.04566750302910805,-0.12382139229406512,-0.3219868008936804,-0.12031026929616928,-0.1761520023835785,-0.03228563639608099,-0.1598849892616272,-0.10445943556344339,0.16699412240386152,-0.1701139211654663,-0.053874409151907915,0.031162768657234628,-0.032077040523290634,-0.32831297629179135,-0.2212105875860131,-0.10535120964050293,-0.35135516369338393,0.0416432147546093,-0.122416652739048,-0.260489533894131,0.21118605537944277,-0.11469380557537079,-0.19057105357076531,0.15962492450386523,-0.02443995140492916,-0.474964763087477,0.051641842097613674,-0.08165718615055084,-0.4796716927444581,0.22587316225451645,-0.09322640299797058,-0.3774384403709727,0.3609296914993775,-0.08672281354665756
Z,0.13377228743194025,0.9999999529542958,-1.3495969142240938e-07,0.39446659717360355,0.7669128836389,-0.060963988304138184,0.3936591218130641,0.4926883662097839,-0.078294537961483,0.0929485229667548,0.2907543806051535,-0.0847834125161171,-0.21607407669469406,0.19657798186451397,-0.0870017409324646,0.3438450087997707,-0.062036599812953126,-0.04534491151571274,0.44019146335680237,-0.5064389787448534,-0.07910584658384323,0.4642120761498535,-0.7576820288968059,-0.1084691509604454,0.44289883243852973,-1.0,-0.1316162496805191,0.060665247471695424,-0.028218573691946372,-0.030747530981898308,-0.12853334623469106,-0.3272033650303908,-0.07462086528539658,-0.13919462133819333,-0.005622333748863804,-0.09648342430591583,-0.07406995432768815,0.189387619069256,-0.10394348204135895,-0.16013827399678202,0.06695327793596159,-0.022561630234122276,-0.3385747608247718,-0.20490780017092475,-0.06239637732505798,-0.2886714491561848,0.06966023643699717,-0.0700436383485794,-0.1843281828950852,0.2537085059454479,-0.06610964238643646,-0.29934189389513727,0.2524097023570548,-0.019365383312106133,-0.4642121103649111,0.07207807770089046,-0.042277440428733826,-0.39806458420595986,0.191782125663832,-0.04185045138001442,-0.26757430774897834,0.3291844596371466,-0.03626931086182594
Z,0.13265944200737673,0.9999999464014238,-2.3677375793340616e-07,0.39714883445608057,0.7271493189872099,-0.04116740822792053,0.4531237571830132,0.4674003275516192,-0.0496424175798893,0.20795929566897062,0.26706700157915697,-0.05134396255016327,-0.07320397066828635,0.21002954067663843,-0.04929366707801819,0.34687008255395646,-0.05517307016003606,-0.024526217952370644,0.40294577060423964,-0.5003739215341142,-0.05703973397612572,0.4295338088741948,-0.76254249563118,-0.08638476580381393,0.4182928296039087,-1.0,-0.10773766040802002,0.06800054942113895,-0.001618659136566957,-0.017333045601844788,-0.09342878596580596,-0.30426816539720225,-0.055460136383771896,-0.08548154640325324,0.025291256449963335,-0.0700775608420372,-0.03325230657899655,0.22306857351820125,-0.07259480655193329,-0.15766818036192473,0.0957539458021202,-0.01618076115846634,-0.33017069574310814,-0.15717787845257908,-0.049151334911584854,-0.2541846373759738,0.1286261670107338,-0.050813209265470505,-0.14494716573944702,0.3102341514548547,-0.043073590844869614,-0.3036264653761416,0.299778284129483,-0.018906056880950928,-0.4531237571830132,0.09749139724984991,-0.03137393668293953,-0.36370089307377046,0.21960210346540524,-0.022694222629070282,-0.2325923437363882,0.35871241998357883,-0.012631123885512352
Z,0.08047613542350528,0.9999999586218186,-1.0144001549861059e-07,0.3814375243665766,0.7292449731509394,-0.03358877822756767,0.47679701924821966,0.4464312270211442,-0.04425296559929848,0.2731875673791962,0.24364453891175217,-0.05192985013127327,-0.019883250633520647,0.20542003695402627,-0.05810026824474335,0.33275642493505486,-0.07616974256895447,-0.01937495358288288,0.39404810445309507,-0.5139120066489772,-0.045381441712379456,0.4289299114018655,-0.7689624412729815,-0.06612728536128998,0.4203641313068728,-1.0,-0.08182868361473083,0.04844098184466084,-0.013129752128969501,-0.018231282010674477,-0.11197204854190324,-0.33129908538495323,-0.060425061732530594,-0.08333420917150702,-0.004152672910523903,-0.07682009786367416,-0.021118389349322305,0.21302700182883286,-0.07905569672584534,-0.17648841249544944,0.09973933400823906,-0.02145315892994404,-0.35378531327793566,-0.1437686982829627,-0.05903312563896179,-0.2504510014885387,0.14867432996103913,-0.06085158511996269,-0.12685222188007064,0.34147927660677063,-0.05218677222728729,-0.33086800749077494,0.2963623282112386,-0.027554063126444817,-0.47679701924821966,0.10475867292889582,-0.04554135352373123,-0.37652593423037367,0.2426450075610351,-0.03901652619242668,-0.2500177719289259,0.3740069960574041,-0.0298138577491045
Z,0.028602642608097736,0.9999999544814264,-1.438352654759001e-07,0.3474986678989455,0.7234802645575908,-0.027972232550382614,0.4563410422679101,0.4254727126620928,-0.03267432376742363,0.2662758715054367,0.2038247527635919,-0.0336301252245903,-0.020497332292960815,0.1568075257132146,-0.032419875264167786,0.3054402342495039,-0.09542172366639,-0.012796618044376373,0.3618117102356797,-0.5290439451785225,-0.03335202857851982,0.4056919792722982,-0.7738587196335355,-0.05071336030960083,0.4040278202238476,-1.0,-0.0641152635216713,0.031959546369179116,-0.03857521584679978,-0.011908764950931072,-0.10445106102429354,-0.35571877605653845,-0.04427779093384743,-0.062323985365960684,-0.028907252902195972,-0.05664502829313278,-0.007482479673453395,0.19471958146217858,-0.058378804475069046,-0.18882437996647466,0.07878067940476637,-0.015187123790383339,-0.34329284274143074,-0.17524345836648222,-0.04533841833472252,-0.22549996918392573,0.1238682830858352,-0.04536125808954239,-0.1077082791093326,0.3115242467882322,-0.03766978159546852,-0.33617300954333307,0.29285016095822786,-0.02109500765800476,-0.4563410422679101,0.08453331672815771,-0.03493906557559967,-0.34033814109610727,0.22448818233138304,-0.02778482623398304,-0.22631038186714822,0.35202904048576694,-0.019562402740120888
Z,-0.0341638463018392,0.9999999492907345,-1.6084916865111154e-07,0.3086046219872738,0.7246386990193132,-0.019161701202392578,0.45077555257632984,0.4443499280080559,-0.022432487457990646,0.31488932550693294,0.17449712382117438,-0.02381141297519207,0.037836616978009725,0.09737238785164214,-0.023139242082834244,0.2633873728452492,-0.08326527304758932,-0.006007134448736906,0.3012544153825137,-0.5237798057652581,-0.02392410673201084,0.3285211930754267,-0.7709150618789953,-0.04096398875117302,0.32167767345078885,-1.0,-0.05481630563735962,0.009187707546684725,-0.021937791698710695,-0.006740462966263294,-0.10630832389549388,-0.33549315926938494,-0.036502666771411896,-0.05260437209201379,-0.013317419413596026,-0.049660537391901016,0.008400091236110352,0.1969487525064322,-0.05402863398194313,-0.2090077707892522,0.09133372568782301,-0.010186571627855301,-0.3358381344020683,-0.1813385136566644,-0.034803617745637894,-0.2173409257950021,0.11069168350805887,-0.03180697187781334,-0.0987893568554008,0.3148127038068764,-0.0248731579631567,-0.3620790636554423,0.2959020017076852,-0.01587812975049019,-0.45077555257632984,0.08256771639240898,-0.02731640636920929,-0.3317519817941567,0.2269814163726628,-0.019863609224557877,-0.2213353960510261,0.35957397523420326,-0.012786837294697762
Z,-0.07209900166053727,1.0000000517204657,-9.455305871597375e-08,0.28581965508035134,0.7162272340732774,-0.01200298871845007,0.4294076672280406,0.4336572275782213,-0.016504662111401558,0.342431014984143,0.13545667567947503,-0.02132263220846653,0.06894436357087612,0.0880687298787993,-0.024459797888994217,0.2385777678750326,-0.09057437956387855,-0.0021908492781221867,0.26550447676835637,-0.5250715992267997,-0.020295172929763794,0.3028867881414902,-0.7774038560503583,-0.03650191053748131,0.3008918263355026,-1.0,-0.049330055713653564,-0.00960702479779108,-0.03403729024894405,-0.0067833587527275085,-0.0915487931391354,-0.3375250184823084,-0.03738994523882866,-0.018505220612095162,0.0028735373581579154,-0.048186250030994415,0.028471444044714203,0.20409821592322117,-0.05006498843431473,-0.2190875309921961,0.08833891759202338,-0.013166937045753002,-0.32360797210984227,-0.18094161866231637,-0.03879076614975929,-0.18838315927844984,0.10240543611058787,-0.03196083381772041,-0.08150798879486452,0.3051587647621846,-0.021577291190624237,-0.3644946553622279,0.30206836349101973,-0.021043479442596436,-0.4294076672280406,0.08472944972631082,-0.03213408961892128,-0.30579668498709006,0.2223406448486985,-0.021207839250564575,-0.2135315116764641,0.35281772580353693,-0.011180668137967587
Z,-0.06993476371985317,1.000000102608261,-6.262110474608562e-08,0.27381111912367617,0.7035174317070197,-0.014351691119372845,0.42018611291587643,0.4209441314436449,-0.017651068046689034,0.3304408235585284,0.15106018959544026,-0.020227661356329918,0.056904848486589714,0.1123813899807548,-0.019954893738031387,0.2018523561524529,-0.10050499681709174,-0.0012643742375075817,0.22109078943102078,-0.5292673647038254,-0.019973646849393845,0.2595327691794335,-0.7811036421417874,-0.03728318214416504,0.26561210342420183,-1.0,-0.05053199827671051,-0.035724553869542215,-0.024458833770923363,-0.00491249468177557,-0.10014119922789336,-0.3126615310548006,-0.035144854336977005,-0.007970045365164331,0.018591488193277845,-0.04688176512718201,0.04347732624214482,0.2139204728517011,-0.049535010010004044,-0.23821908382315096,0.10727806551414332,-0.010974159464240074,-0.3155647804942517,-0.14777180004851317,-0.03630169481039047,-0.16719692905787967,0.13376392548013483,-0.03032025322318077,-0.0659418658532431,0.3186771455695189,-0.020650945603847504,-0.37487451009685807,0.32458573966806636,-0.01895693689584732,-0.42018611291587643,0.12167851928891654,-0.028799748048186302,-0.28450361817249764,0.25771716730605293,-0.01729479432106018,-0.20456254814892644,0.37578787753170495,-0.007059765513986349
Z,-0.12160951328091339,1.0000000495475123,-1.5039757883528182e-08,0.25202669144306533,0.6740507489403769,-0.004035094752907753,0.39156100824827345,0.40781333549492615,-0.007878204807639122,0.39186959015486966,0.10346080454854091,-0.013215980492532253,0.12531071244962505,0.08484818245851584,-0.01607678271830082,0.11440134119170091,-0.10664225031323937,0.0003565993974916637,0.12213907709236171,-0.5250785228974909,-0.022777941077947617,0.1603810362247808,-0.78087974382747,-0.044693995267152786,0.15921528235541738,-1.0,-0.06075672432780266,-0.0992080920204326,-0.014319379696856429,-0.008489888161420822,-0.12762715774461308,-0.3144886141798638,-0.04130849614739418,0.02120702892900872,-0.00581663020630395,-0.053118202835321426,0.0746733530704197,0.17659015804070902,-0.055923689156770706,-0.27517628013925627,0.13193100330541363,-0.018375728279352188,-0.31382036688149145,-0.14719223166355574,-0.04610776528716087,-0.12511727896161098,0.10237729954959329,-0.03787882253527641,-0.0418245415566877,0.2759136957647976,-0.02622600458562374,-0.39186959015486966,0.3455475713593182,-0.028866613283753395,-0.3886910181458845,0.11895133879360131,-0.038779813796281815,-0.2388858984212577,0.23978424436674514,-0.023826127871870995,-0.18998765672373616,0.34967686103429046,-0.011116760782897472
Z,-0.0811149213397028,1.0,1.0703081443352858e-07,0.27882116181233585,0.6830864632699805,-0.0018667160766199231,0.40113936272562245,0.3575270879099886,-0.009782552719116211,0.42768264654896615,0.053339848738042525,-0.02301991917192936,0.2307224601340829,0.05307727907736354,-0.036623578518629074,0.01943278824752754,-0.11299410520578347,-0.0034119663760066032,0.0352051619931278,-0.5279806659865902,-0.026756200939416885,0.09805315417311002,-0.7870975643551823,-0.046057164669036865,0.11598105055251187,-1.0,-0.06084088236093521,-0.17974592985904453,-0.004406707955793687,-0.019106851890683174,-0.13677413541374303,-0.32957356944302,-0.05719747021794319,0.07704949648772381,-0.03650379016719712,-0.07033015042543411,0.12631951548524203,0.15055018494307593,-0.07201187312602997,-0.3189355242099856,0.1531513673875267,-0.03555341437458992,-0.2779647940240601,-0.15230361785944824,-0.07111407816410065,-0.04040723960668942,0.09604581773547936,-0.06425140798091888,-0.004458944188434237,0.2663455119883351,-0.051464859396219254,-0.42768264654896615,0.3534077510525529,-0.0522489920258522,-0.337842837981592,0.10438618692067936,-0.07265741378068924,-0.15076904087286505,0.23390695515622367,-0.061458103358745575,-0.12064975361830473,0.3559371146620258,-0.049188282340765
